mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
1000::CHR7:151232483-151240923(MSTRG.26801.1)	8440	996	1.1708	0.406537589186	0.999913452305662
1000::CHR7:151471404-151519851(MSTRG.26804.7)	48447	408	0.7698	0.123452977063	0.0746409486653302
1000::CHR7:151471404-151519851(MSTRG.26804.8)	48447	408	0.7698	0.123452977063	0.0746409486653302
1000::CHR7:151341772-151380282(MSTRG.26806.1)	38510	738	0.5732	0.0424685123587	0.634180905329929
1000::CHR7:152025776-152119710(MSTRG.26809.5)	93934	420	0.5987	-0.167165266679	0.000723481733584377
1000::CHR7:152025798-152104891(MSTRG.26809.7)	79093	420	0.5987	-0.167165266679	0.00163094968999413
1000::CHR7:151556124-151736314(MSTRG.26812.1)	180190	936	0.7747	0.132471485994	0.0227018548527651
1000::CHR7:152613952-152676141(MSTRG.26820.1)	62189	612	0.4318	-0.238604301101	0.0127313288937121
1000::CHR7:155297889-155308960(MSTRG.26826.4)	11071	444	1.1393	0.30451310099	0.909462907266685
1000::CHR7:154943693-155002979(MSTRG.26828.4)	59286	687	0.7452	0.177261380288	0.562500284457719
1000::CHR7:155644451-155781470(MSTRG.26834.1)	137019	579	0.4263	-0.276232671335	0.000115007567538341
1000::CHR7:155680669-155781469(MSTRG.26834.6)	100800	450	1.0614	-0.0391420178854	0.00739401537830536
1000::CHR7:155680669-155781448(MSTRG.26834.7)	100779	450	1.0614	-0.0391420178854	0.0074024711113057
1000::CHR7:156922469-156973176(MSTRG.26835.1)	50707	1521	0.8241	0.341655758751	0.999987895525707
1000::CHR7:156949712-157068966(MSTRG.26835.2)	119254	1335	0.9913	0.270309892502	0.996409584150234
1000::CHR7:156954112-156976527(MSTRG.26835.4)	22415	417	0.5286	0.0882439827	0.115622893391145
1000::CHR7:157138937-157269116(MSTRG.26841.2)	130179	546	0.7842	0.00218061808169	0.00214746177662279
1000::CHR7:157139845-157269116(MSTRG.26841.5)	129271	546	0.7842	0.00218061808169	0.00225683583797995
1000::CHR7:156668946-156893177(MSTRG.26850.1)	224231	1098	0.7194	-0.0211615752688	0.00412046765183284
1000::CHR7:157337010-157417436(MSTRG.26852.5)	80426	519	0.6701	0.107435493877	0.0301786898155734
1000::CHR7:158730998-158819027(MSTRG.26854.3)	88029	450	0.5406	-0.140069058951	0.00134885201566523
1000::CHR7:158730998-158819027(MSTRG.26854.4)	88029	450	0.5406	-0.140069058951	0.00134885201566523
1000::CHR7:158856576-158873095(MSTRG.26855.2)	16519	729	0.4241	-0.279433957443	0.307450338168351
1000::CHR7:158857558-158873067(MSTRG.26855.3)	15509	729	0.4241	-0.279433957443	0.319366032577713
1000::CHR7:158863407-158873073(MSTRG.26855.4)	9666	630	0.7824	0.213925266959	0.936139255876745
1000::CHR8:305197-306254(MSTRG.26856.1)	1057	216	0.4796	-0.0356026113138	0.0174183248944835
1000::CHR8:450714-544820(MSTRG.26863.1)	94106	1509	0.5643	0.123946790386	0.998629699712207
1000::CHR8:707354-731224(MSTRG.26869.12)	23870	1611	0.4893	0.0343055970008	0.999979212454298
1000::CHR8:8317736-8386132(MSTRG.26887.1)	68396	600	1.0497	0.0512085449473	0.28154767596103
1000::CHR8:8317736-8386431(MSTRG.26887.2)	68695	600	1.0497	0.0512085449473	0.278243317543966
1000::CHR8:8386689-8386974(MSTRG.26888.1)	285	12	0.3673	-0.904679613301	6.56624769872972e-06
1000::CHR8:8757175-8782487(MSTRG.26898.3)	25312	591	0.5767	-0.223834165474	0.121886735203989
1000::CHR8:8773801-8774522(MSTRG.26899.1)	721	111	0.3729	-0.47181715327	0.000273525766621958
1000::CHR8:8783359-8832646(MSTRG.26900.2)	49287	471	0.6529	-0.0173138565999	0.0424559534701717
1000::CHR8:8783371-8832649(MSTRG.26900.3)	49278	471	0.6529	-0.0173138565999	0.0424760197238128
1000::CHR8:8785869-8893630(MSTRG.26900.6)	107761	519	0.7527	0.154213390599	0.0121261421051021
1000::CHR8:6708357-6761412(MSTRG.26925.1)	53055	594	0.532	-0.10737140901	0.0516778793628608
1000::CHR8:6708377-6761503(MSTRG.26925.2)	53126	594	0.532	-0.10737140901	0.0514874256654714
1000::CHR8:6709041-6757505(MSTRG.26925.7)	48464	594	0.532	-0.10737140901	0.0655016815394093
1000::CHR8:11704228-11759967(MSTRG.26934.8)	55739	624	1.2568	0.418950480992	0.951254922050066
1000::CHR8:11769639-11829848(MSTRG.26940.1)	60209	600	0.666	-0.037619145739	0.0870972714489267
1000::CHR8:11769871-11786656(MSTRG.26940.8)	16785	600	0.666	-0.037619145739	0.507846764040806
1000::CHR8:13083367-13276873(MSTRG.26958.2)	193506	465	1.0538	0.135110363532	0.000153168152130409
1000::CHR8:15417193-15764418(MSTRG.26966.1)	347225	750	0.9748	0.00770255621085	2.85399680198921e-07
1000::CHR8:15417202-15764613(MSTRG.26966.2)	347411	750	0.9748	0.00770255621085	2.8250379092908e-07
1000::CHR8:15417205-15758277(MSTRG.26966.3)	341072	750	0.9748	0.00770255621085	3.9992111806771e-07
1000::CHR8:15619596-15764418(MSTRG.26966.12)	144822	600	0.5122	-0.0683892224864	0.00044994341244829
1000::CHR8:17864389-17896858(MSTRG.26974.2)	32469	522	0.4391	-0.390883775584	0.00968827138139818
1000::CHR8:17864393-17896382(MSTRG.26974.5)	31989	522	0.4391	-0.390883775584	0.00994407298587714
1000::CHR8:17156482-17300659(MSTRG.26977.1)	144177	462	0.5939	-0.321828129449	2.83517200871677e-05
1000::CHR8:17156505-17222368(MSTRG.26977.3)	65863	462	0.5939	-0.321828129449	0.00207288723017456
1000::CHR8:17246958-17300131(MSTRG.26977.10)	53173	420	0.548	-0.412512755228	0.00128034882095304
1000::CHR8:17219253-17246857(MSTRG.26978.1)	27604	291	0.5236	-0.4601121507	0.000846506342864267
1000::CHR8:17224996-17246878(MSTRG.26978.3)	21882	291	0.5236	-0.4601121507	0.00115811659983119
1000::CHR8:17229284-17246855(MSTRG.26978.4)	17571	291	0.5236	-0.4601121507	0.00146647848255998
1000::CHR8:17645662-17801094(MSTRG.26984.9)	155432	741	0.4524	-0.252764859233	0.000323755045785528
1000::CHR8:17645869-17755011(MSTRG.26984.11)	109142	741	0.4524	-0.252764859233	0.00408207383435686
1000::CHR8:17645869-17801094(MSTRG.26984.12)	155225	741	0.4524	-0.252764859233	0.000327449412430491
1000::CHR8:17644968-17645641(MSTRG.26985.1)	673	111	1.229	-0.03303628421	0.0699508866835217
1000::CHR8:17801341-17820625(MSTRG.26989.1)	19284	513	0.6085	-0.496790423233	0.0168972305013172
1000::CHR8:17801417-17822183(MSTRG.26989.3)	20766	513	0.6085	-0.496790423233	0.0155990405737002
1000::CHR8:17922990-18025611(MSTRG.26990.4)	102621	402	0.8694	-0.21264267853	0.000708797110651052
1000::CHR8:17922999-18009665(MSTRG.26990.7)	86666	390	0.7036	-0.110059593721	0.00156283275155456
1000::CHR8:17923028-18027758(MSTRG.26990.11)	104730	402	0.8694	-0.21264267853	0.000631442928924974
1000::CHR8:17923028-18027747(MSTRG.26990.12)	104719	402	0.8694	-0.21264267853	0.000631823654148579
1000::CHR8:17957658-17989405(MSTRG.26990.16)	31747	390	0.7036	-0.110059593721	0.0308162452720881
1000::CHR8:17957658-17989503(MSTRG.26990.17)	31845	390	0.7036	-0.110059593721	0.0306561620899738
1000::CHR8:18013988-18027758(MSTRG.26990.27)	13770	402	0.8694	-0.21264267853	0.0847556773895899
1000::CHR8:19139806-19141550(MSTRG.26995.1)	1744	201	0.7774	-0.176275036136	0.0168697593189122
1000::CHR8:20197439-20221689(MSTRG.27006.5)	24250	375	0.4865	-0.234994797597	0.00890955786870052
1000::CHR8:20198043-20221689(MSTRG.27006.7)	23646	375	0.4865	-0.234994797597	0.00920680373539737
1000::CHR8:19817450-19830526(MSTRG.27007.5)	13076	396	1.1398	0.193690745919	0.728962615312647
1000::CHR8:19823388-19852035(MSTRG.27007.9)	28647	426	0.602	-0.156553293639	0.0290842489782171
1000::CHR8:19823895-19845774(MSTRG.27007.11)	21879	426	0.602	-0.156553293639	0.041608780332011
1000::CHR8:19824838-19852035(MSTRG.27007.14)	27197	426	0.602	-0.156553293639	0.0314154006405586
1000::CHR8:19313696-19361298(MSTRG.27008.2)	47602	426	0.4589	-0.0636960313613	0.0112377385552369
1000::CHR8:19313696-19406616(MSTRG.27008.3)	92920	456	0.4404	-0.187254478893	0.00058697271846405
1000::CHR8:19313976-19406954(MSTRG.27008.5)	92978	456	0.4404	-0.187254478893	0.000585110075134712
1000::CHR8:19313976-19364099(MSTRG.27008.6)	50123	426	0.4589	-0.0636960313613	0.00980115109053729
1000::CHR8:19405780-19757908(MSTRG.27010.14)	352128	1062	0.967	0.0536957598939	9.20823840043164e-06
1000::CHR8:19439877-19602224(MSTRG.27010.17)	162347	1062	0.967	0.0536957598939	0.23335409004827
1000::CHR8:19439877-19757938(MSTRG.27010.18)	318061	1062	0.967	0.0536957598939	5.96196544479381e-05
1000::CHR8:19505906-19757908(MSTRG.27010.25)	252002	594	0.7924	-0.0780095025263	2.92456013007126e-06
1000::CHR8:22089184-22104379(MSTRG.27014.3)	15195	1287	0.8681	0.190090752276	0.999948971743977
1000::CHR8:22057888-22082518(MSTRG.27016.18)	24630	675	0.4533	-0.148770031437	0.275402473670555
1000::CHR8:22059348-22082518(MSTRG.27016.22)	23170	675	0.4533	-0.148770031437	0.291661308485156
1000::CHR8:22059348-22082518(MSTRG.27016.23)	23170	675	0.4533	-0.148770031437	0.291661308485156
1000::CHR8:22059348-22082518(MSTRG.27016.24)	23170	675	0.4533	-0.148770031437	0.291661308485156
1000::CHR8:22115069-22119868(MSTRG.27017.4)	4799	354	0.6228	0.0920298584871	0.193757521031355
1000::CHR8:22115069-22119868(MSTRG.27017.5)	4799	354	0.6228	0.0920298584871	0.193757521031355
1000::CHR8:22120119-22131010(MSTRG.27017.8)	10891	849	0.82	0.0411490359629	0.984467746366305
1000::CHR8:22138020-22141902(MSTRG.27018.1)	3882	570	0.7651	0.0978352805655	0.827331585374054
1000::CHR8:22255321-22257525(MSTRG.27022.1)	2204	135	0.7742	-0.27441927944	0.00434041923798473
1000::CHR8:18066890-18084944(MSTRG.27023.61)	18054	312	0.606	-0.228341145196	0.0097136119502624
1000::CHR8:22556602-22571818(MSTRG.27033.8)	15216	807	0.5979	0.103851323173	0.955084946948876
1000::CHR8:22566001-22575311(MSTRG.27033.19)	9310	861	0.6373	0.197756843544	0.990902945724667
1000::CHR8:22599825-22602586(MSTRG.27036.27)	2761	837	0.8084	0.227727957394	0.996138890462148
1000::CHR8:22605038-22620468(MSTRG.27037.4)	15430	360	1.1965	0.441201855972	0.896130591382397
1000::CHR8:22605038-22608077(MSTRG.27037.5)	3039	228	0.5253	-0.0812698775245	0.015880296788513
1000::CHR8:23084355-23117050(MSTRG.27040.1)	32695	468	0.8452	0.165465302971	0.38516967714689
1000::CHR8:23187119-23225102(MSTRG.27042.1)	37983	351	0.6696	-0.0584529979435	0.0174518175107992
1000::CHR8:23187129-23225102(MSTRG.27042.2)	37973	351	0.6696	-0.0584529979435	0.0174612220560492
1000::CHR8:23187255-23225102(MSTRG.27042.3)	37847	351	0.6696	-0.0584529979435	0.0175801466716103
1000::CHR8:23225479-23230886(MSTRG.27045.3)	5407	348	0.4866	-0.36932160846	0.00820027214597821
1000::CHR8:23246642-23262000(MSTRG.27047.4)	15358	390	0.4693	-0.0292128362404	0.0538166322510552
1000::CHR8:23006381-23074789(MSTRG.27056.3)	68408	1404	0.507	0.0775045333002	0.998249917004532
1000::CHR8:23006381-23069021(MSTRG.27056.4)	62640	1119	0.5088	0.104863934242	0.974576006806893
1000::CHR8:23020133-23074789(MSTRG.27056.6)	54656	1404	0.507	0.0775045333002	0.999175888428459
1000::CHR8:23529053-23575454(MSTRG.27061.6)	46401	513	0.7579	0.251061650664	0.378188598805045
1000::CHR8:23529053-23575449(MSTRG.27061.7)	46396	513	0.7579	0.251061650664	0.378253072117818
1000::CHR8:23529053-23575461(MSTRG.27061.8)	46408	513	0.7579	0.251061650664	0.378098343401818
1000::CHR8:23288108-23297382(MSTRG.27062.5)	9274	813	0.7851	0.285682322381	0.994506452983162
1000::CHR8:23432926-23447787(MSTRG.27063.21)	14861	312	0.5997	-0.198940956498	0.0134836983058431
1000::CHR8:23432926-23457647(MSTRG.27063.22)	24721	582	0.6029	0.122372963722	0.536989249335634
1000::CHR8:25468271-25507873(MSTRG.27077.4)	39602	1239	0.9424	0.0242241502198	0.999295556869206
1000::CHR8:25184664-25185601(MSTRG.27079.1)	937	210	0.7619	-0.0941004846042	0.0300304424807978
1000::CHR8:25184772-25419713(MSTRG.27080.3)	234941	636	0.332	-0.623960203711	8.8784360788851e-08
1000::CHR8:25184798-25306691(MSTRG.27080.5)	121893	636	0.332	-0.623960203711	4.36838271264136e-05
1000::CHR8:25184798-25415710(MSTRG.27080.6)	230912	636	0.332	-0.623960203711	1.10733422517559e-07
1000::CHR8:25296582-25415695(MSTRG.27080.7)	119113	540	0.6942	-0.124139051638	0.00125611998685528
1000::CHR8:25296582-25415702(MSTRG.27080.8)	119120	540	0.6942	-0.124139051638	0.00125563856197455
1000::CHR8:25362454-25415710(MSTRG.27080.15)	53256	468	0.7349	-0.00660949244454	0.0465540639263108
1000::CHR8:25362458-25415704(MSTRG.27080.16)	53246	468	0.7349	-0.00660949244454	0.046578407818692
1000::CHR8:25362459-25415702(MSTRG.27080.17)	53243	468	0.7349	-0.00660949244454	0.0465857133471467
1000::CHR8:25362460-25415711(MSTRG.27080.18)	53251	468	0.7349	-0.00660949244454	0.0465662343593854
1000::CHR8:25362460-25415704(MSTRG.27080.19)	53244	468	0.7349	-0.00660949244454	0.0465832780499101
1000::CHR8:25377906-25415711(MSTRG.27080.20)	37805	468	0.7349	-0.00660949244454	0.102268405636934
1000::CHR8:25377907-25415702(MSTRG.27080.21)	37795	468	0.7349	-0.00660949244454	0.102318756981664
1000::CHR8:25384462-25415704(MSTRG.27080.22)	31242	468	0.7349	-0.00660949244454	0.140346785582115
1000::CHR8:25427847-25458280(MSTRG.27085.1)	30433	327	0.687	-0.389412557372	0.00291894393380272
1000::CHR8:25436262-25458431(MSTRG.27085.5)	22169	327	0.687	-0.389412557372	0.00458447575713952
1000::CHR8:25439610-25458280(MSTRG.27085.8)	18670	327	0.687	-0.389412557372	0.00554868676369526
1000::CHR8:26291537-26371074(MSTRG.27094.4)	79537	534	0.5872	-0.0190573367659	0.0132976995833853
1000::CHR8:26330305-26372641(MSTRG.27094.24)	42336	357	0.4653	-0.116449837557	0.00517639376228273
1000::CHR8:27225453-27311272(MSTRG.27097.1)	85819	516	0.8279	0.0880889977225	0.0331602515364203
1000::CHR8:27633394-27673018(MSTRG.27101.1)	39624	903	1.3108	0.612220417824	0.999760123599146
1000::CHR8:27633905-27673018(MSTRG.27101.4)	39113	903	1.3108	0.612220417824	0.999766749813564
1000::CHR8:27598143-27614681(MSTRG.27102.5)	16538	510	0.6337	-0.102980014758	0.186951461406141
1000::CHR8:27736078-27772607(MSTRG.27104.7)	36529	297	0.599	-0.194421469429	0.00359866452723789
1000::CHR8:27770744-27807701(MSTRG.27105.1)	36957	855	0.846	-0.0753999004187	0.897472599166733
1000::CHR8:27809624-27838056(MSTRG.27107.1)	28432	342	0.5472	-0.0955979110658	0.0139938930450731
1000::CHR8:27809624-27880877(MSTRG.27107.2)	71253	450	0.5561	-0.155402020933	0.00324653353194611
1000::CHR8:28093148-28190087(MSTRG.27114.12)	96939	447	0.6672	-0.0149461839633	0.00264200947708849
1000::CHR8:28345635-28375379(MSTRG.27119.2)	29744	522	0.9032	0.00152511449154	0.378337260242871
1000::CHR8:28348559-28386138(MSTRG.27119.6)	37579	1014	0.5032	0.0570218837911	0.971697442042972
1000::CHR8:28356690-28385485(MSTRG.27119.9)	28795	522	0.9032	0.00152511449154	0.390650945883395
1000::CHR8:28359595-28368662(MSTRG.27119.11)	9067	288	0.7007	-0.0696414906111	0.0426670365391534
1000::CHR8:28428448-28490278(MSTRG.27119.20)	61830	480	0.5898	-0.189089361868	0.0069443349048351
1000::CHR8:28622754-28755599(MSTRG.27124.4)	132845	2184	1.2694	0.465347997721	0.999999933184899
1000::CHR8:29333164-29350684(MSTRG.27126.2)	17520	531	1.0962	0.217030837564	0.904424998896664
1000::CHR8:29333164-29348867(MSTRG.27126.3)	15703	531	1.0962	0.217030837564	0.912696792524592
1000::CHR8:29667814-29669795(MSTRG.27127.1)	1981	180	0.4525	-0.340035160647	0.00161486922955755
1000::CHR8:30069675-30070059(MSTRG.27142.1)	384	99	0.81	0.0494946791244	0.0253476467097033
1000::CHR8:30352142-30353489(MSTRG.27144.3)	1347	639	1.2754	0.555724854604	0.999102930679455
1000::CHR8:30101737-30106028(MSTRG.27146.9)	4291	189	0.4868	-0.135937873129	0.0060833460957582
1000::CHR8:30679520-30727820(MSTRG.27158.4)	48300	489	0.3953	-0.210017501517	0.00726226182490533
1000::CHR8:30679520-30727814(MSTRG.27158.5)	48294	489	0.3953	-0.210017501517	0.00726463405305386
1000::CHR8:30679520-30727782(MSTRG.27158.6)	48262	489	0.3953	-0.210017501517	0.00727729893376887
1000::CHR8:30681931-30727821(MSTRG.27158.10)	45890	489	0.3953	-0.210017501517	0.00827972105028733
1000::CHR8:30786129-30812826(MSTRG.27161.5)	26697	525	1.0269	0.0948862296583	0.667517532505203
1000::CHR8:33365971-33369431(MSTRG.27166.1)	3460	162	0.609	-0.0756959980662	0.0102945143069051
1000::CHR8:35523603-35524640(MSTRG.27176.1)	1037	99	0.9774	-0.125425599523	0.0152229950472858
1000::CHR8:33485200-33501240(MSTRG.27182.4)	16040	462	0.569	-0.361541168799	0.0224951559560831
1000::CHR8:32548290-32774046(MSTRG.27183.15)	225756	681	1.0157	0.309782520557	0.0007408731950979
1000::CHR8:32548619-32774046(MSTRG.27183.20)	225427	681	1.0157	0.309782520557	0.000754349273491193
1000::CHR8:37736681-37754111(MSTRG.27191.7)	17430	450	0.8831	-0.0482111407531	0.269326268883764
1000::CHR8:37762595-37768403(MSTRG.27193.1)	5808	276	0.5129	-0.134937887493	0.0161445213436885
1000::CHR8:38140351-38142167(MSTRG.27203.1)	1816	345	0.5661	-0.282605434047	0.0212119477078255
1000::CHR8:38264317-38269174(MSTRG.27212.4)	4857	330	0.8299	-0.102524316206	0.1030150088273
1000::CHR8:38901142-38973912(MSTRG.27217.1)	72770	789	0.5695	-0.053997304728	0.204910498376865
1000::CHR8:38901344-38973912(MSTRG.27217.4)	72568	789	0.5695	-0.053997304728	0.206720909789094
1000::CHR8:38757299-38853028(MSTRG.27219.10)	95729	810	0.8617	0.197240025212	0.537934911014225
1000::CHR8:38757299-38850686(MSTRG.27219.11)	93387	810	0.8617	0.197240025212	0.569655724205745
1000::CHR8:38785674-38831177(MSTRG.27219.13)	45503	810	0.8617	0.197240025212	0.948141631249304
1000::CHR8:40033852-40034425(MSTRG.27223.1)	573	114	0.9397	-0.224571066695	0.00894256961392098
1000::CHR8:38990805-38996509(MSTRG.27230.3)	5704	297	0.5067	-0.0833970063036	0.0271762407431942
1000::CHR8:38400179-38468635(MSTRG.27234.1)	68456	1098	0.5031	0.191214813059	0.973320512592576
1000::CHR8:38412732-38467804(MSTRG.27234.19)	55072	618	0.8556	-0.0123237151205	0.257410402765818
1000::CHR8:38412962-38430002(MSTRG.27234.27)	17040	567	0.6278	0.0407600725828	0.498038658855501
1000::CHR8:38414779-38468308(MSTRG.27234.33)	53529	771	0.5032	0.157501121346	0.634745557183669
1000::CHR8:38414779-38457446(MSTRG.27234.34)	42667	618	0.8556	-0.0123237151205	0.406298194839561
1000::CHR8:41655375-41767632(MSTRG.27238.9)	112257	624	0.4106	-0.168891053927	0.00134239610456366
1000::CHR8:41529249-41594622(MSTRG.27249.6)	65373	651	0.9094	0.0564672819587	0.342496097670516
1000::CHR8:41578215-41612236(MSTRG.27252.4)	34021	360	0.4797	-0.252632145982	0.00388893325258704
1000::CHR8:41578215-41621373(MSTRG.27252.5)	43158	360	0.4797	-0.252632145982	0.0023600320497169
1000::CHR8:41578671-41598925(MSTRG.27252.8)	20254	360	0.4797	-0.252632145982	0.00823688806627904
1000::CHR8:41610778-41621373(MSTRG.27252.12)	10595	324	0.675	0.127416127121	0.156495535879272
1000::CHR8:41930762-42051984(MSTRG.27254.4)	121222	648	0.6605	-0.0457379824462	0.00534499058412917
1000::CHR8:42338459-42371765(MSTRG.27259.2)	33306	327	0.5346	-0.183433038733	0.00513489105845626
1000::CHR8:42338482-42371765(MSTRG.27259.4)	33283	327	0.5346	-0.183433038733	0.00514133753936516
1000::CHR8:42416482-42541753(MSTRG.27266.3)	125271	546	0.5107	-0.193939210094	0.000333639055128121
1000::CHR8:42416482-42541512(MSTRG.27266.4)	125030	546	0.5107	-0.193939210094	0.000338075632506087
1000::CHR8:42463078-42541753(MSTRG.27266.8)	78675	546	0.5107	-0.193939210094	0.00427707824936584
1000::CHR8:42541880-42552726(MSTRG.27269.8)	10846	198	0.6067	-0.124958073684	0.00757812061784934
1000::CHR8:42953255-43021611(MSTRG.27275.4)	68356	471	0.4355	-0.284478542715	0.00145379085044812
1000::CHR8:42959718-43030496(MSTRG.27275.5)	70778	471	0.4355	-0.284478542715	0.00127322618266126
1000::CHR8:42982261-43030496(MSTRG.27275.7)	48235	471	0.4355	-0.284478542715	0.0043688990552918
1000::CHR8:43056415-43085506(MSTRG.27275.19)	29091	504	0.8304	-0.13482395843	0.149243684599605
1000::CHR8:42917159-42918966(MSTRG.27276.1)	1807	138	0.9591	-0.129699330325	0.0205421411402273
1000::CHR8:47260955-47735785(MSTRG.27279.9)	474830	1416	0.9442	0.075001626431	6.08584668274673e-07
1000::CHR8:47260955-47735785(MSTRG.27279.10)	474830	1416	0.9442	0.075001626431	6.08584668274673e-07
1000::CHR8:47735519-47736761(MSTRG.27286.1)	1242	186	0.8776	-0.013933593608	0.0534047529985752
1000::CHR8:48008442-48061315(MSTRG.27288.4)	52873	693	0.4606	-0.223048299785	0.0606437289454755
1000::CHR8:53715731-53843259(MSTRG.27299.8)	127528	351	0.5929	0.0762498271187	0.000227631146950122
1000::CHR8:53715731-53843245(MSTRG.27299.9)	127514	351	0.5929	0.0762498271187	0.000227805912506897
1000::CHR8:53966668-53999320(MSTRG.27300.4)	32652	405	1.1387	0.251622722235	0.590113417866002
1000::CHR8:47773136-47960136(MSTRG.27302.2)	187000	573	0.628	-0.096243671624	4.14687237100169e-05
1000::CHR8:55738744-55773352(MSTRG.27314.2)	34608	477	0.7185	-0.201048507202	0.0417772799787257
1000::CHR8:55748688-55773307(MSTRG.27314.13)	24619	477	0.7185	-0.201048507202	0.0701088859925345
